epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,73.7451,2.87376,4.16128,3.95728,0.00263,0.77281,0.01321,0.00376,2.19911,3.63201,3.31248,0.000552215,0.000552215,0.000552215
